"name","name","name","size"
"subject","magee","Dogs","17"
"subject","magee","Elk","6"
"subject","magee","Farms","7"
"subject","magee","Fish","8"
"subject","magee","Flags","19"
"subject","magee","Forests","134"
"subject","magee","Glacier National Park (Agency: USA)","43"
"subject","magee","Glaciers","13"
"subject","magee","Horses","96"
"subject","magee","Hunting","8"
"subject","magee","Lakes & ponds","59"
"subject","magee","Men","99"
"subject","magee","Military Uniforms","21"
"subject","magee","Monuments & memorials","4"
"subject","magee","Mountains","100"
"subject","magee","Mural painting and decoration","17"
"subject","magee","Parades","19"
"subject","magee","Photography, stereoscopic","41"
"subject","magee","Photography, Stereoscopic","18"
"subject","magee","Photography Negatives","899"
"subject","magee","Railroad trains","12"
"subject","magee","Rivers","17"
"subject","magee","Roads","44"
"subject","magee","Rocks","23"
"subject","magee","Sheep","4"
"subject","magee","Siksika","448"
"subject","magee","Snow","108"
"subject","magee","Sports","6"
"subject","magee","Streams","17"
"subject","magee","Thomas Jefferson Memorial (Washington, D.C.)","3"
"subject","magee","Tipis","70"
"subject","magee","Tourists","4"
"subject","magee","Travois","11"
"subject","magee","Trees","114"
"subject","magee","Valleys","6"
"subject","magee","Vehicles","60"
"subject","magee","Waterfalls","16"
"subject","magee","Water lilies","1"
"subject","magee","Women","113"
"subject","maps","Administrative and political divisions","4"
"subject","maps","Athabasca Tar Sands (Alta.)","1"
"subject","maps","Banks and banking","5"
"subject","maps","Barley","8"
"subject","maps","Batoche, Battle of, Batoche, Sask., 1885","1"
"subject","maps","Buildings","1"
"subject","maps","Canals","2"
"subject","maps","Census, 1901","2"
"subject","maps","Census, 1906","2"
"subject","maps","Climate","18"
"subject","maps","Coal mines and mining","4"
"subject","maps","Coals mines and mining","1"
"subject","maps","Crop yields","2"
"subject","maps","Dams","22"
"subject","maps","Description and travel","4"
"subject","maps","Discovery and exploration","8"
"subject","maps","Ecological regions","1"
"subject","maps","Election districts","26"
"subject","maps","Electric lighting","1"
"subject","maps","Electric lines","1"
"subject","maps","Emigration and immigration","1"
"subject","maps","Exploration and discovery","2"
"subject","maps","Flax","8"
"subject","maps","Flin Flon","1"
"subject","maps","Floodplain management","1"
"subject","maps","Floods","1"
"subject","maps","Foothills","2"
"subject","maps","Forests and forestry","4"
"subject","maps","Game reserves","1"
"subject","maps","Gas fields","1"
"subject","maps","Gas wells","1"
"subject","maps","Geological surveys","1"
"subject","maps","Geology","30"
"subject","maps","Geomagnetism","3"
"subject","maps","Grain elevators","5"
"subject","maps","Hard red spring wheat","5"
"subject","maps","Historical geography","7"
"subject","maps","History","3"
"subject","maps","Human and cultural geography","1"
"subject","maps","Hydroelectric power plants","20"
"subject","maps","Indian reservations","9"
"subject","maps","Indians of North America","5"
"subject","maps","Irrigation","4"
"subject","maps","Irrigation canals and flumes","7"
"subject","maps","Irrigation districts","1"
"subject","maps","Irrigation projects","2"
"subject","maps","Lakes","1"
"subject","maps","Land cover","57"
"subject","maps","Land use","91"
"subject","maps","Military geography","6"
"subject","maps","Mines and mineral resources","12"
"subject","maps","Natural resources","1"
"subject","maps","Oats","8"
"subject","maps","Observations","1"
"subject","maps","Oil fields","3"
"subject","maps","Oil sands","2"
"subject","maps","Oil wells","1"
"subject","maps","Planning","4"
"subject","maps","Police stations","1"
"subject","maps","Political and administrative divisions","25"
"subject","maps","Population","12"
"subject","maps","Post office buildings","1"
"subject","maps","Post office stations and branches","2"
"subject","maps","Quality","5"
"subject","maps","Railroads","63"
"subject","maps","Railroad stations","5"
"subject","maps","Railways","1"
"subject","maps","Real property","98"
"subject","maps","Real Property","1"
"subject","maps","Reservoirs","9"
"subject","maps","River engineering","1"
"subject","maps","River Engineering","7"
"subject","maps","Rivers","1"
"subject","maps","Roads","7"
"subject","maps","Soils","13"
"subject","maps","St. Boniface (Winnipeg, Man.)","1"
"subject","maps","Stream-gaging stations","5"
"subject","maps","Street-railroads","1"
"subject","maps","Streets","6"
"subject","maps","Surveys","13"
"subject","maps","Talc","2"
"subject","maps","Telegraph lines","1"
"subject","maps","Trading posts","2"
"subject","maps","Trails","4"
"subject","maps","Travel and description","1"
"subject","maps","Treaties","5"
"subject","maps","Trees","1"
"subject","maps","Triangulation signal towers","1"
"subject","maps","Water-supply","6"
"subject","maps","Wheat","8"
"subject","newspapers","Agriculture","2"
"subject","newspapers","Canadiens français","5"
"subject","newspapers","College student newspapers and periodicals","1"
"subject","newspapers","Farm life","1"
"subject","newspapers","French-Canadians","9"
"subject","newspapers","History","1"
"subject","newspapers","Periodicals","3"
"subject","newspapers","Périodiques","1"
"subject","newspapers","Politics and government","3"
"subject","newspapers","Politique et gouvernement","1"
"subject","newspapers","Ranch life","1"
"subject","newspapers","Riel Rebellion, 1885","1"
"subject","newspapers","Students","1"
"subject","postcards","Acrobats","1"
"subject","postcards","Adam Forepaugh & Sells Bros. Circus","1"
"subject","postcards","Advertisements","17"
"subject","postcards","Advertising cards","9"
"subject","postcards","Aerial tramways","1"
"subject","postcards","Aerial views","116"
"subject","postcards","Agricultural exhibits","4"
"subject","postcards","Agricultural facilities","4"
"subject","postcards","Agricultural laborers","133"
"subject","postcards","Agricultural machinery & implements","80"
"subject","postcards","Agriculture","46"
"subject","postcards","Air bases","1"
"subject","postcards","Airplanes","9"
"subject","postcards","Airports","10"
"subject","postcards","Alcoholic beverages","1"
"subject","postcards","Altars","3"
"subject","postcards","Alumni & alumnae","1"
"subject","postcards","Amusement parks","1"
"subject","postcards","Amusement piers","19"
"subject","postcards","Amusement rides","3"
"subject","postcards","Anglican churches","64"
"subject","postcards","Animal auctions","1"
"subject","postcards","Animal feeding","19"
"subject","postcards","Animal fighting","2"
"subject","postcards","Animals","1"
"subject","postcards","Animal teams","4"
"subject","postcards","Animal treatment","1"
"subject","postcards","Animal welfare","2"
"subject","postcards","Anniversaries","9"
"subject","postcards","Antelopes","10"
"subject","postcards","Antiques","1"
"subject","postcards","Antlers","20"
"subject","postcards","Apartment houses","17"
"subject","postcards","Apartments","1"
"subject","postcards","Apiaries","1"
"subject","postcards","Apples","1"
"subject","postcards","Apple trees","2"
"subject","postcards","Aquatic sports","1"
"subject","postcards","Aqueducts","2"
"subject","postcards","Arches","13"
"subject","postcards","Architectural drawings","1"
"subject","postcards","Architectural elements","1"
"subject","postcards","Architecture","1"
"subject","postcards","Armories","13"
"subject","postcards","Arrows","1"
"subject","postcards","Art education","19"
"subject","postcards","Art objects","1"
"subject","postcards","Astronomical observatories","3"
"subject","postcards","Athletic clubs","5"
"subject","postcards","Auctions","3"
"subject","postcards","Audiences","1"
"subject","postcards","Auditoriums","10"
"subject","postcards","Automobile industry","1"
"subject","postcards","Automobiles","772"
"subject","postcards","Automobile service stations","5"
"subject","postcards","Autumn","1"
"subject","postcards","Avalanches","1"
"subject","postcards","Awards","1"
"subject","postcards","Awnings","5"
"subject","postcards","Baby animals","3"
"subject","postcards","Baby carriages","6"
"subject","postcards","Backyards","1"
"subject","postcards","Bakeries","2"
"subject","postcards","Baking","1"
"subject","postcards","Balconies","6"
"subject","postcards","Ballrooms","4"
"subject","postcards","Bands","20"
"subject","postcards","Bandstands","32"
"subject","postcards","Band uniforms","3"
"subject","postcards","Banks","189"
"subject","postcards","Banners","3"
"subject","postcards","Banquet halls","1"
"subject","postcards","Banquets","1"
"subject","postcards","Baptist churches","41"
"subject","postcards","Barbed wire","3"
"subject","postcards","Barbershops","1"
"subject","postcards","Barges","6"
"subject","postcards","Barley","2"
"subject","postcards","Barns","34"
"subject","postcards","Barracks","6"
"subject","postcards","Barrels","3"
"subject","postcards","Bars","2"
"subject","postcards","Baseball","8"
"subject","postcards","Baseball players","5"
"subject","postcards","Baseball umpires","1"
"subject","postcards","Basketball","1"
"subject","postcards","Basketball players","1"
"subject","postcards","Bas-reliefs","20"
"subject","postcards","Bathhouses","58"
"subject","postcards","Bathing","22"
"subject","postcards","Bathing suits","54"
"subject","postcards","Bays (Bodies of water)","1"
"subject","postcards","Beaches","104"
"subject","postcards","Bear cubs","30"
"subject","postcards","Bear hunting","2"
"subject","postcards","Bears","38"
"subject","postcards","Beausejour Hotel (Beausejour, Man.)","1"
"subject","postcards","Beaver dams","9"
"subject","postcards","Beavers","8"
"subject","postcards","Bedrooms","1"
"subject","postcards","Beds","2"
"subject","postcards","Bee culture","1"
"subject","postcards","Beef cattle","1"
"subject","postcards","Beer","1"
"subject","postcards","Beets","1"
"subject","postcards","Bell towers","8"
"subject","postcards","Benches","18"
"subject","postcards","Benito Consolidated School District (Benito, Man.)","1"
"subject","postcards","Bicycles & tricycles","2"
"subject","postcards","Big game hunting","1"
"subject","postcards","Billboards","1"
"subject","postcards","Biplanes","2"
"subject","postcards","Bird's-eye views","2"
"subject","postcards","Birds","3"
"subject","postcards","Bishops","1"
"subject","postcards","Bison","74"
"subject","postcards","Blackboards","1"
"subject","postcards","Blizzards","1"
"subject","postcards","Boarding schools","2"
"subject","postcards","Boardwalks","4"
"subject","postcards","Boat & ship industry","2"
"subject","postcards","Boathouses","18"
"subject","postcards","Boatmen","1"
"subject","postcards","Boats","236"
"subject","postcards","Bodies of water","76"
"subject","postcards","Bones (Anatomy)","2"
"subject","postcards","Bookstores","1"
"subject","postcards","Botanical gardens","1"
"subject","postcards","Boulders","19"
"subject","postcards","Boundaries","33"
"subject","postcards","Boundary markers","20"
"subject","postcards","Bows (Archery)","1"
"subject","postcards","Boxes","1"
"subject","postcards","Boxing","1"
"subject","postcards","Boys","25"
"subject","postcards","Brass bands","1"
"subject","postcards","Brass instruments","3"
"subject","postcards","Bread","1"
"subject","postcards","Brick industry","1"
"subject","postcards","Bricks","2"
"subject","postcards","Brides","1"
"subject","postcards","Bridge construction","32"
"subject","postcards","Bridge failures","12"
"subject","postcards","Bridges","526"
"subject","postcards","Broncos","122"
"subject","postcards","Bronc riding","78"
"subject","postcards","Buffaloes","76"
"subject","postcards","Building construction","11"
"subject","postcards","Building models","2"
"subject","postcards","Buildings","314"
"subject","postcards","Bull riding","26"
"subject","postcards","Bulls","24"
"subject","postcards","Bungalows","2"
"subject","postcards","Buses","14"
"subject","postcards","Business districts","547"
"subject","postcards","Businessmen","1"
"subject","postcards","Business people","3"
"subject","postcards","Bus terminals","3"
"subject","postcards","Butchers","1"
"subject","postcards","Buttes","2"
"subject","postcards","Cabins","28"
"subject","postcards","Cadets","1"
"subject","postcards","Cafes","1"
"subject","postcards","Cafeterias","2"
"subject","postcards","Cages","1"
"subject","postcards","Cakes","1"
"subject","postcards","Calendars","5"
"subject","postcards","Calf roping","20"
"subject","postcards","Camels","1"
"subject","postcards","Camping","30"
"subject","postcards","Camps","38"
"subject","postcards","Cannons","1"
"subject","postcards","Canoeists (Sports)","1"
"subject","postcards","Canoes","51"
"subject","postcards","Cans","3"
"subject","postcards","Canyons","176"
"subject","postcards","Capitols","182"
"subject","postcards","Caravans","2"
"subject","postcards","Cargo ships","2"
"subject","postcards","Caricatures","2"
"subject","postcards","Carpenters' unions","1"
"subject","postcards","Carpenter shops","1"
"subject","postcards","Carriage & coaches","1"
"subject","postcards","Carriages & coaches","353"
"subject","postcards","Carts & wagons","465"
"subject","postcards","Casinos","1"
"subject","postcards","Cast ironwork","1"
"subject","postcards","Cathedrals","14"
"subject","postcards","Catholic churches","45"
"subject","postcards","Cats","3"
"subject","postcards","Cattle","112"
"subject","postcards","Cattle branding","19"
"subject","postcards","Cattle breeders","7"
"subject","postcards","Cattle herding","13"
"subject","postcards","Cattle ranches","42"
"subject","postcards","Cavalry","1"
"subject","postcards","Caves","29"
"subject","postcards","Celebrations","22"
"subject","postcards","Celebrities","1"
"subject","postcards","Cement industries","1"
"subject","postcards","Cemeteries","3"
"subject","postcards","Ceremonial maces","1"
"subject","postcards","Chains","1"
"subject","postcards","Chairs","7"
"subject","postcards","Chalets","29"
"subject","postcards","Chandeliers","3"
"subject","postcards","Chapels","2"
"subject","postcards","Chariot racing","1"
"subject","postcards","Chariots","1"
"subject","postcards","Children","110"
"subject","postcards","Chimneys","2"
"subject","postcards","Choirs (Music)","1"
"subject","postcards","Christmas cards","4"
"subject","postcards","Christmas decorations","6"
"subject","postcards","Chuckwagon racing","20"
"subject","postcards","Churches","85"
"subject","postcards","Church schools","3"
"subject","postcards","Cigars","3"
"subject","postcards","Circuses & shows","1"
"subject","postcards","Circus parades","5"
"subject","postcards","Cities & towns","210"
"subject","postcards","City & town halls","155"
"subject","postcards","City & town life","576"
"subject","postcards","City landscapes","1"
"subject","postcards","Cityscapes","1284"
"subject","postcards","City walls","3"
"subject","postcards","Classrooms","4"
"subject","postcards","Clay industries","1"
"subject","postcards","Clearing of land","1"
"subject","postcards","Cliffs","113"
"subject","postcards","Climbing","3"
"subject","postcards","Clinics","1"
"subject","postcards","Clocks & watches","1"
"subject","postcards","Clock towers","93"
"subject","postcards","Clothing & dress","83"
"subject","postcards","Clouds","4"
"subject","postcards","Clover","1"
"subject","postcards","Clubhouses","13"
"subject","postcards","Clubs","11"
"subject","postcards","Coal","2"
"subject","postcards","Coal miners","3"
"subject","postcards","Coal mining","12"
"subject","postcards","Coastlines","37"
"subject","postcards","Coats of arms","36"
"subject","postcards","Coffeehouses","2"
"subject","postcards","Coke","1"
"subject","postcards","Coke industry","3"
"subject","postcards","Columns","15"
"subject","postcards","Combines (Agricultural machinery)","1"
"subject","postcards","Commerce","1"
"subject","postcards","Commercial facilities","187"
"subject","postcards","Commercial facilties","1"
"subject","postcards","Commercial properties","2"
"subject","postcards","Commercial streets","1751"
"subject","postcards","Commercial  streets","1"
"subject","postcards","Communication facilities","3"
"subject","postcards","Communion","1"
"subject","postcards","Community centers","1"
"subject","postcards","Composite photographs","81"
"subject","postcards","Composite Photographs","1"
"subject","postcards","Conference rooms","2"
"subject","postcards","Conservation of natural resources","5"
"subject","postcards","Construction","7"
"subject","postcards","Construction workers","7"
"subject","postcards","Contests","1"
"subject","postcards","Contract laborers","1"
"subject","postcards","Convents","6"
"subject","postcards","Convertible automobiles","1"
"subject","postcards","Convoys","1"
"subject","postcards","Cooperatives","1"
"subject","postcards","Coronations","1"
"subject","postcards","Corrals","55"
"subject","postcards","Costumes","7"
"subject","postcards","Couches","1"
"subject","postcards","Counters","2"
"subject","postcards","Country clubs","4"
"subject","postcards","Country singers","1"
"subject","postcards","Couples","4"
"subject","postcards","Courthouses","95"
"subject","postcards","Court houses","3"
"subject","postcards","Covered wagons","7"
"subject","postcards","Cowboys","332"
"subject","postcards","Cowgirls","8"
"subject","postcards","Cows","20"
"subject","postcards","Coyote hunting","4"
"subject","postcards","Coyotes","20"
"subject","postcards","Crates","1"
"subject","postcards","Cree Indians","1"
"subject","postcards","Croplands","32"
"subject","postcards","Crosses","1"
"subject","postcards","Crowds","198"
"subject","postcards","Crows","1"
"subject","postcards","Crucifixes","1"
"subject","postcards","Curling","2"
"subject","postcards","Customhouses","7"
"subject","postcards","Customs inspections","1"
"subject","postcards","Cycling","9"
"subject","postcards","Cyclists","2"
"subject","postcards","Cyclones","37"
"subject","postcards","Dairy farming","5"
"subject","postcards","Dairying","2"
"subject","postcards","Dairy stores","1"
"subject","postcards","Dam construction","7"
"subject","postcards","Dams","28"
"subject","postcards","Dance","4"
"subject","postcards","Dance floors","3"
"subject","postcards","Dance halls","24"
"subject","postcards","Dead animals","8"
"subject","postcards","Deaf persons","1"
"subject","postcards","Decorations","8"
"subject","postcards","Deer","37"
"subject","postcards","Deer hunting","2"
"subject","postcards","Department stores","78"
"subject","postcards","Desks","2"
"subject","postcards","Detention facilities","1"
"subject","postcards","Dining rooms","43"
"subject","postcards","Dining tables","34"
"subject","postcards","Dinosaurs","11"
"subject","postcards","Dirt roads","47"
"subject","postcards","Disasters","68"
"subject","postcards","Diving","5"
"subject","postcards","Dogs","60"
"subject","postcards","Dogsledding","20"
"subject","postcards","Dog teams","17"
"subject","postcards","Dormitories","5"
"subject","postcards","Draperies","1"
"subject","postcards","Drawbridges","2"
"subject","postcards","Drawing","1"
"subject","postcards","Drawing rooms","5"
"subject","postcards","Dredging","2"
"subject","postcards","Drilling & boring machinery","1"
"subject","postcards","Driveways","2"
"subject","postcards","Drugstores","4"
"subject","postcards","Dry goods stores","1"
"subject","postcards","Ducks","3"
"subject","postcards","Duck shooting","3"
"subject","postcards","Dwellings","259"
"subject","postcards","Dynamite","1"
"subject","postcards","Easter cards","1"
"subject","postcards","Eating & drinking","27"
"subject","postcards","Educational facilities","78"
"subject","postcards","Electric lines","24"
"subject","postcards","Electric railroads","1"
"subject","postcards","Elephants","2"
"subject","postcards","Elk","34"
"subject","postcards","Embankments","2"
"subject","postcards","Emergency medical services","1"
"subject","postcards","Emigration & immigration","2"
"subject","postcards","Employees","8"
"subject","postcards","Engineers","1"
"subject","postcards","Entertainers","2"
"subject","postcards","Entrance halls","2"
"subject","postcards","Equipment","1"
"subject","postcards","Erosion","15"
"subject","postcards","Escutcheons (Heraldry)","4"
"subject","postcards","Estates","1"
"subject","postcards","Events","52"
"subject","postcards","Exhibition buildings","30"
"subject","postcards","Exhibition facilities","2"
"subject","postcards","Exhibitions","42"
"subject","postcards","Explosions","1"
"subject","postcards","Factories","34"
"subject","postcards","Fairs","19"
"subject","postcards","Families","18"
"subject","postcards","Farmers","15"
"subject","postcards","Farmers' markets","4"
"subject","postcards","Farmhouses","37"
"subject","postcards","Farming","75"
"subject","postcards","Farm produce","2"
"subject","postcards","Farms","95"
"subject","postcards","Fences","72"
"subject","postcards","Ferries","28"
"subject","postcards","Ferris wheels","1"
"subject","postcards","Festivals","14"
"subject","postcards","Fighting","1"
"subject","postcards","Firearms","1"
"subject","postcards","Fire engines","17"
"subject","postcards","Fire escapes","2"
"subject","postcards","Fire fighters","39"
"subject","postcards","Fire fighting","3"
"subject","postcards","Firefighting equipment","49"
"subject","postcards","Fire hydrants","1"
"subject","postcards","Fireplaces","5"
"subject","postcards","Fires","102"
"subject","postcards","Fire stations","33"
"subject","postcards","Fishermen","3"
"subject","postcards","Fish hatcheries","2"
"subject","postcards","Fishing","17"
"subject","postcards","Fishing boats","3"
"subject","postcards","Fishing industry","1"
"subject","postcards","Flagpoles","7"
"subject","postcards","Flags","86"
"subject","postcards","Floating","1"
"subject","postcards","Floats (Parades)","31"
"subject","postcards","Floods","46"
"subject","postcards","Florist shops","1"
"subject","postcards","Flour & meal industry","42"
"subject","postcards","Flower arrangements","1"
"subject","postcards","Flowers","36"
"subject","postcards","Food drying","1"
"subject","postcards","Food industry","1"
"subject","postcards","Food storage buildings","1"
"subject","postcards","Football","2"
"subject","postcards","Fords (Stream crossings)","1"
"subject","postcards","Forest fires","1"
"subject","postcards","Forests","414"
"subject","postcards","Forge shops","1"
"subject","postcards","Forts & fortifications","33"
"subject","postcards","Foundries","1"
"subject","postcards","Fountains","17"
"subject","postcards","Foxes","4"
"subject","postcards","Fox hunting","1"
"subject","postcards","Fraternal lodges","3"
"subject","postcards","Fraternal organizations","3"
"subject","postcards","Frontier & pioneer life","53"
"subject","postcards","Frost","5"
"subject","postcards","Fuelwood","2"
"subject","postcards","Funeral processions","4"
"subject","postcards","Fur coats","5"
"subject","postcards","Furnishings","2"
"subject","postcards","Furniture","51"
"subject","postcards","Fur trade","17"
"subject","postcards","Galleries & museums","13"
"subject","postcards","Game & game birds","1"
"subject","postcards","Game bird hunting","3"
"subject","postcards","Garages","2"
"subject","postcards","Gardens","169"
"subject","postcards","Gasoline engines","1"
"subject","postcards","Gates","57"
"subject","postcards","Gazebos","7"
"subject","postcards","Geese","5"
"subject","postcards","General Hospital (Gilbert Plains, Man.)","1"
"subject","postcards","General stores","12"
"subject","postcards","Girls","38"
"subject","postcards","Glaciers","401"
"subject","postcards","Glass industry","2"
"subject","postcards","Goat carts","1"
"subject","postcards","Goats","2"
"subject","postcards","Golf","36"
"subject","postcards","Golfers","17"
"subject","postcards","Goose shooting","1"
"subject","postcards","Government facilities","221"
"subject","postcards","Governors general","8"
"subject","postcards","Graders (Earthmoving machinery)","1"
"subject","postcards","Graduation ceremonies","2"
"subject","postcards","Grain elevators","131"
"subject","postcards","Grain industry","26"
"subject","postcards","Grains","28"
"subject","postcards","Grandstands","11"
"subject","postcards","Grand Trunk Bridge (Arden, Man.)","1"
"subject","postcards","Grass dance","3"
"subject","postcards","Graves","2"
"subject","postcards","Grazing","40"
"subject","postcards","Greenhouses","4"
"subject","postcards","Greeting cards","23"
"subject","postcards","Grizzly bears","1"
"subject","postcards","Grocers","1"
"subject","postcards","Grocery stores","2"
"subject","postcards","Group portraits","63"
"subject","postcards","Guides & scouts","1"
"subject","postcards","Guitars","2"
"subject","postcards","Gulls","1"
"subject","postcards","Gymnasiums","1"
"subject","postcards","Hairstyles","2"
"subject","postcards","Halls","3"
"subject","postcards","Hamlets","1"
"subject","postcards","Hangars","4"
"subject","postcards","Harbors","7"
"subject","postcards","Hardware stores","1"
"subject","postcards","Harvest festivals","1"
"subject","postcards","Harvesting","102"
"subject","postcards","Harvesting machinery","63"
"subject","postcards","Hawks","1"
"subject","postcards","Hay","13"
"subject","postcards","Hayrides","1"
"subject","postcards","Haystacks","14"
"subject","postcards","Headdresses","19"
"subject","postcards","Health care facilities","2"
"subject","postcards","Health resorts","1"
"subject","postcards","Hiking","12"
"subject","postcards","Hills","30"
"subject","postcards","Historical markers","1"
"subject","postcards","Historic buildings","15"
"subject","postcards","Historic parks","2"
"subject","postcards","Historic sites","11"
"subject","postcards","Hoisting machinery","3"
"subject","postcards","Holidays","1"
"subject","postcards","Home furnishings stores","1"
"subject","postcards","Homesteading","16"
"subject","postcards","Homesteads","1"
"subject","postcards","Horns (Anatomy)","8"
"subject","postcards","Horseback riding","163"
"subject","postcards","Horse herding","20"
"subject","postcards","Horse racing","11"
"subject","postcards","Horses","282"
"subject","postcards","Horse shows","2"
"subject","postcards","Horse teams","120"
"subject","postcards","Hospitals","219"
"subject","postcards","Hotel employees","3"
"subject","postcards","Hotels","1233"
"subject","postcards","Houses","210"
"subject","postcards","Housing developments","2"
"subject","postcards","Hunters","1"
"subject","postcards","Hunting","25"
"subject","postcards","Hunting dogs","8"
"subject","postcards","Hunting lodges","2"
"subject","postcards","Hunting trophies","1"
"subject","postcards","Hydroelectric power","5"
"subject","postcards","Ice","88"
"subject","postcards","Icebergs","9"
"subject","postcards","Ice floes","1"
"subject","postcards","Ice industry","7"
"subject","postcards","Ice sculpture","7"
"subject","postcards","Ice skating","6"
"subject","postcards","Ice skating rinks","4"
"subject","postcards","Icicles","2"
"subject","postcards","Immigration stations","2"
"subject","postcards","Imperial Hotel (Ochre River, Manitoba)","1"
"subject","postcards","Inaugurations","3"
"subject","postcards","Inclined railroads","6"
"subject","postcards","Indian encampments","21"
"subject","postcards","Indigenous peoples","213"
"subject","postcards","Industrial facilities","54"
"subject","postcards","Industry","10"
"subject","postcards","Infants","9"
"subject","postcards","Insurance companies","1"
"subject","postcards","Interior decoration","7"
"subject","postcards","Interiors","24"
"subject","postcards","Iron industry","1"
"subject","postcards","Irrigation","11"
"subject","postcards","Irrigation canals & flumes","1"
"subject","postcards","Islands","33"
"subject","postcards","Jails","2"
"subject","postcards","Jewelry stores","6"
"subject","postcards","Jockeys","1"
"subject","postcards","Kings","1"
"subject","postcards","Laboratories","2"
"subject","postcards","Labor Day","12"
"subject","postcards","Ladders","5"
"subject","postcards","Lake of the Woods Milling Company","1"
"subject","postcards","Lakes & ponds","1486"
"subject","postcards","Lampposts","56"
"subject","postcards","Land rushes","1"
"subject","postcards","Landscape paintings","1"
"subject","postcards","Landscape photographs","79"
"subject","postcards","Landscapes (Representations)","10"
"subject","postcards","Landslides","31"
"subject","postcards","Land use","1"
"subject","postcards","Launches","4"
"subject","postcards","Laundry","1"
"subject","postcards","Lawns","3"
"subject","postcards","Law offices","1"
"subject","postcards","Leaflets","1"
"subject","postcards","Leather goods","1"
"subject","postcards","Leaves","1"
"subject","postcards","Legislative bodies","98"
"subject","postcards","Leisure","5"
"subject","postcards","Leland Hotel (Oak Lake, Man.)","2"
"subject","postcards","Levees","2"
"subject","postcards","Lieutenant governors","1"
"subject","postcards","Light fixtures","15"
"subject","postcards","Lighting","5"
"subject","postcards","Lightning","1"
"subject","postcards","Lily ponds","1"
"subject","postcards","Limestone quarrying","2"
"subject","postcards","Little Saskatchewan River (Man.)","1"
"subject","postcards","Livestock","12"
"subject","postcards","Livestock shows","2"
"subject","postcards","Lobbies","27"
"subject","postcards","Lodges","21"
"subject","postcards","Log buildings","14"
"subject","postcards","Log cabins","124"
"subject","postcards","Loggers","8"
"subject","postcards","Log rafts","4"
"subject","postcards","Logs","11"
"subject","postcards","Longboats","1"
"subject","postcards","Lounges","20"
"subject","postcards","Luggage","1"
"subject","postcards","Lumber","24"
"subject","postcards","Lumber camps","5"
"subject","postcards","Lumber industry","32"
"subject","postcards","Lumberyards","10"
"subject","postcards","Lynx","2"
"subject","postcards","Machinery","3"
"subject","postcards","Machinery industry","1"
"subject","postcards","Machine shops","4"
"subject","postcards","Maintenance & repair","1"
"subject","postcards","Maps","3"
"subject","postcards","Marble","2"
"subject","postcards","Marching","7"
"subject","postcards","Marching bands","21"
"subject","postcards","Marching percussion","1"
"subject","postcards","Markets","1"
"subject","postcards","Masonic buildings","3"
"subject","postcards","Mayors","1"
"subject","postcards","McLeod Building (Edmonton, Alta.)","2"
"subject","postcards","Meadows","25"
"subject","postcards","Meat industry","3"
"subject","postcards","Medical education","26"
"subject","postcards","Medical offices","1"
"subject","postcards","Meetings","1"
"subject","postcards","Men","422"
"subject","postcards","Mental institutions","4"
"subject","postcards","Mess halls","1"
"subject","postcards","Methodist churches","84"
"subject","postcards","Midways","5"
"subject","postcards","Military academies","1"
"subject","postcards","Military bands","3"
"subject","postcards","Military camps","3"
"subject","postcards","Military education","7"
"subject","postcards","Military facilities","14"
"subject","postcards","Military headquarters","1"
"subject","postcards","Military hospitals","1"
"subject","postcards","Military inspections","2"
"subject","postcards","Military officers","2"
"subject","postcards","Military parades & ceremonies","12"
"subject","postcards","Military personnel","5"
"subject","postcards","Military uniforms","4"
"subject","postcards","Milking","5"
"subject","postcards","Mills","20"
"subject","postcards","Mine buildings","7"
"subject","postcards","Mine railroad cars","2"
"subject","postcards","Mine railroads","4"
"subject","postcards","Miners","3"
"subject","postcards","Mines","1"
"subject","postcards","Mining","12"
"subject","postcards","Mining equipment","1"
"subject","postcards","Model airplanes","6"
"subject","postcards","Models","9"
"subject","postcards","Monasteries","9"
"subject","postcards","Montages","31"
"subject","postcards","Monuments & memorials","147"
"subject","postcards","Moon","10"
"subject","postcards","Moonlight","7"
"subject","postcards","Moose","20"
"subject","postcards","Mormon churches","59"
"subject","postcards","Mosques","1"
"subject","postcards","Motels","7"
"subject","postcards","Mothers","3"
"subject","postcards","Motion picture theaters","4"
"subject","postcards","Mountaineering","22"
"subject","postcards","Mountain goats","21"
"subject","postcards","Mountain railroads","4"
"subject","postcards","Mountain roads","50"
"subject","postcards","Mountains","2686"
"subject","postcards","Mountain sheep","33"
"subject","postcards","Mounted police","26"
"subject","postcards","Moving of structures","1"
"subject","postcards","Mules","2"
"subject","postcards","Municipal services","7"
"subject","postcards","Murals","4"
"subject","postcards","Musical instruments","11"
"subject","postcards","Music ensembles","1"
"subject","postcards","National emblems","7"
"subject","postcards","National parks & reservers","2"
"subject","postcards","National parks & reserves","547"
"subject","postcards","Nationa parks & reserves","1"
"subject","postcards","Neighborhoods","10"
"subject","postcards","Nests","3"
"subject","postcards","Newspaper industry","3"
"subject","postcards","Night","12"
"subject","postcards","Night photographs","28"
"subject","postcards","Nurses","2"
"subject","postcards","Nursing homes","4"
"subject","postcards","Oats","6"
"subject","postcards","Office buildings","262"
"subject","postcards","Official residences","11"
"subject","postcards","Oil paintings","10"
"subject","postcards","Oil well drilling rigs","1"
"subject","postcards","Oil wells","1"
